trip_id,"arrival_time","departure_time",stop_id,stop_sequence,"stop_headsign",pickup_type
295100252,"16:34:00","16:34:00",90,8,"L. A. Union Station",0
295100252,"16:38:00","16:38:00",116,9,"L. A. Union Station",0
295100252,"16:47:00","16:47:00",92,10,"L. A. Union Station",0
295100252,"16:53:00","16:53:00",83,11,"L. A. Union Station",0
295100252,"17:21:00","17:21:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100252,"17:40:00","17:40:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100252,"18:05:00","18:05:00",131,14,"L. A. Union Station",0
295100254,"17:10:00","17:10:00",122,2,"L. A. Union Station",0
295100254,"17:15:00","17:15:00",119,3,"L. A. Union Station",0
295100254,"17:20:00","17:20:00",96,4,"L. A. Union Station",0
295100254,"17:32:00","17:32:00",118,5,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100254,"17:46:00","17:46:00",132,6,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100254,"17:56:00","17:56:00",104,7,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100254,"17:59:00","17:59:00",90,8,"L. A. Union Station",0
295100254,"18:05:00","18:05:00",116,9,"L. A. Union Station",0
295100254,"18:17:00","18:17:00",92,10,"L. A. Union Station",0
295100254,"18:23:00","18:23:00",83,11,"L. A. Union Station",0
295100254,"18:40:00","18:40:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100254,"18:51:00","18:51:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100254,"19:05:00","19:05:00",131,14,"L. A. Union Station",0
295100861,"18:25:00","18:25:00",122,2,"L. A. Union Station",0
295100861,"18:31:00","18:31:00",119,3,"L. A. Union Station",0
295100861,"18:45:00","18:45:00",96,4,"L. A. Union Station",0
295100861,"18:56:00","18:56:00",118,5,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100861,"19:03:00","19:03:00",132,6,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100861,"19:08:00","19:08:00",104,7,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100861,"19:11:00","19:11:00",90,8,"L. A. Union Station",0
295100861,"19:15:00","19:15:00",116,9,"L. A. Union Station",0
295100861,"19:24:00","19:24:00",92,10,"L. A. Union Station",0
295100861,"19:30:00","19:30:00",83,11,"L. A. Union Station",0
295100861,"19:38:00","19:38:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100861,"19:49:00","19:49:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100861,"20:15:00","20:15:00",131,14,"L. A. Union Station",0
295100862,"19:28:00","19:28:00",122,2,"L. A. Union Station",0
295100862,"19:34:00","19:34:00",119,3,"L. A. Union Station",0
295100862,"19:39:00","19:39:00",96,4,"L. A. Union Station",0
295100862,"19:47:00","19:47:00",118,5,"L. A. Union Station",0
295100862,"19:54:00","19:54:00",132,6,"L. A. Union Station",0
295100862,"19:59:00","19:59:00",104,7,"L. A. Union Station",0
295100862,"20:02:00","20:02:00",90,8,"L. A. Union Station",0
295100862,"20:06:00","20:06:00",116,9,"L. A. Union Station",0
295100862,"20:15:00","20:15:00",92,10,"L. A. Union Station",0
295100862,"20:21:00","20:21:00",83,11,"L. A. Union Station",0
295100862,"20:29:00","20:29:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100862,"20:47:00","20:47:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295100862,"21:15:00","21:15:00",131,14,"L. A. Union Station",0
295101012,"21:05:00","21:05:00",122,2,"L. A. Union Station",0
295101012,"21:11:00","21:11:00",119,3,"L. A. Union Station",0
295101012,"21:16:00","21:16:00",96,4,"L. A. Union Station",0
295101012,"21:24:00","21:24:00",118,5,"L. A. Union Station",0
295101012,"21:36:00","21:36:00",132,6,"L. A. Union Station",0
295101012,"21:41:00","21:41:00",104,7,"L. A. Union Station",0
295101012,"21:44:00","21:44:00",90,8,"L. A. Union Station",0
295101012,"21:48:00","21:48:00",116,9,"L. A. Union Station",0
295101012,"21:57:00","21:57:00",92,10,"L. A. Union Station",0
295101012,"22:03:00","22:03:00",83,11,"L. A. Union Station",0
295101012,"22:11:00","22:11:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295101012,"22:22:00","22:22:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295101012,"22:40:00","22:40:00",131,14,"L. A. Union Station",0
295300261,"08:25:00","08:25:00",122,2,"L. A. Union Station",0
295300261,"08:32:00","08:32:00",119,3,"L. A. Union Station",0
295300261,"08:37:00","08:37:00",96,4,"L. A. Union Station",0
295300261,"08:46:00","08:46:00",118,5,"L. A. Union Station",0
295300261,"08:53:00","08:53:00",132,6,"L. A. Union Station",0
295300261,"08:59:00","08:59:00",104,7,"L. A. Union Station",0
295300261,"09:02:00","09:02:00",90,8,"L. A. Union Station",0
295300261,"09:06:00","09:06:00",116,9,"L. A. Union Station",0
295300261,"09:16:00","09:16:00",92,10,"L. A. Union Station",0
295300261,"09:21:00","09:21:00",83,11,"L. A. Union Station",0
295300261,"09:35:00","09:35:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300261,"09:48:00","09:48:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300261,"10:05:00","10:05:00",131,14,"L. A. Union Station",0
295300281,"09:50:00","09:50:00",122,2,"L. A. Union Station",0
295300281,"09:57:00","09:57:00",119,3,"L. A. Union Station",0
295300281,"10:02:00","10:02:00",96,4,"L. A. Union Station",0
295300281,"10:11:00","10:11:00",118,5,"L. A. Union Station",0
295300281,"10:20:00","10:20:00",132,6,"L. A. Union Station",0
295300281,"10:26:00","10:26:00",104,7,"L. A. Union Station",0
295300281,"10:29:00","10:29:00",90,8,"L. A. Union Station",0
295300281,"10:34:00","10:34:00",116,9,"L. A. Union Station",0
295300281,"10:44:00","10:44:00",92,10,"L. A. Union Station",0
295300281,"10:50:00","10:50:00",83,11,"L. A. Union Station",0
295300281,"11:01:00","11:01:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300281,"11:14:00","11:14:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300281,"11:30:00","11:30:00",131,14,"L. A. Union Station",0
295300266,"11:30:00","11:30:00",122,2,"L. A. Union Station",0
295300266,"11:37:00","11:37:00",119,3,"L. A. Union Station",0
295300266,"11:42:00","11:42:00",96,4,"L. A. Union Station",0
295300266,"11:50:00","11:50:00",118,5,"L. A. Union Station",0
295300266,"11:59:00","11:59:00",132,6,"L. A. Union Station",0
295300266,"12:05:00","12:05:00",104,7,"L. A. Union Station",0
295300266,"12:08:00","12:08:00",90,8,"L. A. Union Station",0
295300266,"12:13:00","12:13:00",116,9,"L. A. Union Station",0
295300266,"12:23:00","12:23:00",92,10,"L. A. Union Station",0
295300266,"12:29:00","12:29:00",83,11,"L. A. Union Station",0
295300266,"12:43:00","12:43:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300266,"12:55:00","12:55:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300266,"13:15:00","13:15:00",131,14,"L. A. Union Station",0
295300269,"13:05:00","13:05:00",122,2,"L. A. Union Station",0
295300269,"13:12:00","13:12:00",119,3,"L. A. Union Station",0
295300269,"13:17:00","13:17:00",96,4,"L. A. Union Station",0
295300269,"13:26:00","13:26:00",118,5,"L. A. Union Station",0
295300269,"13:35:00","13:35:00",132,6,"L. A. Union Station",0
295300269,"13:41:00","13:41:00",104,7,"L. A. Union Station",0
295300269,"13:44:00","13:44:00",90,8,"L. A. Union Station",0
295300269,"13:49:00","13:49:00",116,9,"L. A. Union Station",0
295300269,"13:59:00","13:59:00",92,10,"L. A. Union Station",0
295300269,"14:05:00","14:05:00",83,11,"L. A. Union Station",0
295300269,"14:19:00","14:19:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300269,"14:32:00","14:32:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300269,"14:50:00","14:50:00",131,14,"L. A. Union Station",0
295300273,"15:35:00","15:35:00",122,2,"L. A. Union Station",0
295300273,"15:42:00","15:42:00",119,3,"L. A. Union Station",0
295300273,"15:47:00","15:47:00",96,4,"L. A. Union Station",0
295300273,"15:56:00","15:56:00",118,5,"L. A. Union Station",0
295300273,"16:04:00","16:04:00",132,6,"L. A. Union Station",0
295300273,"16:10:00","16:10:00",104,7,"L. A. Union Station",0
295300273,"16:13:00","16:13:00",90,8,"L. A. Union Station",0
295300273,"16:18:00","16:18:00",116,9,"L. A. Union Station",0
295300273,"16:28:00","16:28:00",92,10,"L. A. Union Station",0
295300273,"16:39:00","16:39:00",83,11,"L. A. Union Station",0
295300273,"16:49:00","16:49:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300273,"17:01:00","17:01:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300273,"17:15:00","17:15:00",131,14,"L. A. Union Station",0
295300277,"16:55:00","16:55:00",122,2,"L. A. Union Station",0
295300277,"17:02:00","17:02:00",119,3,"L. A. Union Station",0
295300277,"17:07:00","17:07:00",96,4,"L. A. Union Station",0
295300277,"17:16:00","17:16:00",118,5,"L. A. Union Station",0
295300277,"17:25:00","17:25:00",132,6,"L. A. Union Station",0
295300277,"17:31:00","17:31:00",104,7,"L. A. Union Station",0
295300277,"17:34:00","17:34:00",90,8,"L. A. Union Station",0
295300277,"17:39:00","17:39:00",116,9,"L. A. Union Station",0
295300277,"17:49:00","17:49:00",92,10,"L. A. Union Station",0
295300277,"17:55:00","17:55:00",83,11,"L. A. Union Station",0
295300277,"18:09:00","18:09:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300277,"18:22:00","18:22:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300277,"18:40:00","18:40:00",131,14,"L. A. Union Station",0
295300760,"18:30:00","18:30:00",122,2,"L. A. Union Station",0
295300760,"18:37:00","18:37:00",119,3,"L. A. Union Station",0
295300760,"18:42:00","18:42:00",96,4,"L. A. Union Station",0
295300760,"18:51:00","18:51:00",118,5,"L. A. Union Station",0
295300760,"19:00:00","19:00:00",132,6,"L. A. Union Station",0
295300760,"19:06:00","19:06:00",104,7,"L. A. Union Station",0
295300760,"19:09:00","19:09:00",90,8,"L. A. Union Station",0
295300760,"19:14:00","19:14:00",116,9,"L. A. Union Station",0
295300760,"19:24:00","19:24:00",92,10,"L. A. Union Station",0
295300760,"19:30:00","19:30:00",83,11,"L. A. Union Station",0
295300760,"19:44:00","19:44:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300760,"19:56:00","19:56:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300760,"20:15:00","20:15:00",131,14,"L. A. Union Station",0
295300762,"21:15:00","21:15:00",122,2,"L. A. Union Station",0
295300762,"21:22:00","21:22:00",119,3,"L. A. Union Station",0
295300762,"21:27:00","21:27:00",96,4,"L. A. Union Station",0
295300762,"21:36:00","21:36:00",118,5,"L. A. Union Station",0
295300762,"21:45:00","21:45:00",132,6,"L. A. Union Station",0
295300762,"21:51:00","21:51:00",104,7,"L. A. Union Station",0
295300762,"21:56:00","21:56:00",90,8,"L. A. Union Station",0
295300762,"22:00:00","22:00:00",116,9,"L. A. Union Station",0
295300762,"22:10:00","22:10:00",92,10,"L. A. Union Station",0
295300762,"22:16:00","22:16:00",83,11,"L. A. Union Station",0
295300762,"22:30:00","22:30:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300762,"22:42:00","22:42:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295300762,"22:55:00","22:55:00",131,14,"L. A. Union Station",0
295400748,"06:15:00","06:15:00",131,1,"San Bernardino",0
295400748,"06:25:00","06:25:00",87,2,"San Bernardino",0
295400748,"06:35:00","06:35:00",95,3,"San Bernardino",0
295400748,"06:43:00","06:43:00",83,4,"San Bernardino",0
295400748,"06:51:00","06:51:00",92,5,"San Bernardino",0
295400748,"07:02:00","07:02:00",116,6,"San Bernardino",0
295400748,"07:06:00","07:06:00",90,7,"San Bernardino",0
295400748,"07:10:00","07:10:00",104,8,"San Bernardino",0
295400748,"07:15:00","07:15:00",132,9,"San Bernardino",0
295400748,"07:24:00","07:24:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400748,"07:33:00","07:33:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400748,"07:39:00","07:39:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400748,"07:54:00","07:54:00",122,13,"San Bernardino",0
295400262,"09:00:00","09:00:00",131,1,"San Bernardino",0
295400262,"09:10:00","09:10:00",87,2,"San Bernardino",0
295400262,"09:20:00","09:20:00",95,3,"San Bernardino",0
295400262,"09:30:00","09:30:00",83,4,"San Bernardino",0
295400262,"09:38:00","09:38:00",92,5,"San Bernardino",0
295400262,"09:50:00","09:50:00",116,6,"San Bernardino",0
295400262,"09:54:00","09:54:00",90,7,"San Bernardino",0
295400262,"09:58:00","09:58:00",104,8,"San Bernardino",0
295400262,"10:03:00","10:03:00",132,9,"San Bernardino",0
295400262,"10:14:00","10:14:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400262,"10:23:00","10:23:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400262,"10:29:00","10:29:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400262,"10:45:00","10:45:00",122,13,"San Bernardino",0
295400265,"10:35:00","10:35:00",131,1,"San Bernardino",0
295400265,"10:46:00","10:46:00",87,2,"San Bernardino",0
295400265,"10:57:00","10:57:00",95,3,"San Bernardino",0
295400265,"11:07:00","11:07:00",83,4,"San Bernardino",0
295400265,"11:15:00","11:15:00",92,5,"San Bernardino",0
295400265,"11:27:00","11:27:00",116,6,"San Bernardino",0
295400265,"11:31:00","11:31:00",90,7,"San Bernardino",0
295400265,"11:35:00","11:35:00",104,8,"San Bernardino",0
295400265,"11:40:00","11:40:00",132,9,"San Bernardino",0
295400265,"11:51:00","11:51:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400265,"12:00:00","12:00:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400265,"12:06:00","12:06:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400265,"12:22:00","12:22:00",122,13,"San Bernardino",0
295400268,"12:10:00","12:10:00",131,1,"San Bernardino",0
295400268,"12:21:00","12:21:00",87,2,"San Bernardino",0
295400268,"12:32:00","12:32:00",95,3,"San Bernardino",0
295400268,"12:42:00","12:42:00",83,4,"San Bernardino",0
295400268,"12:50:00","12:50:00",92,5,"San Bernardino",0
295400268,"13:02:00","13:02:00",116,6,"San Bernardino",0
295400268,"13:06:00","13:06:00",90,7,"San Bernardino",0
295400268,"13:10:00","13:10:00",104,8,"San Bernardino",0
295400268,"13:15:00","13:15:00",132,9,"San Bernardino",0
295400268,"13:26:00","13:26:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400268,"13:35:00","13:35:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400268,"13:41:00","13:41:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400268,"14:00:00","14:00:00",122,13,"San Bernardino",0
295400270,"13:45:00","13:45:00",131,1,"Riverside-Downtown",0
295400270,"13:56:00","13:56:00",87,2,"Riverside-Downtown",0
295400270,"14:07:00","14:07:00",95,3,"Riverside-Downtown",0
295400270,"14:17:00","14:17:00",83,4,"Riverside-Downtown",0
295400270,"14:25:00","14:25:00",92,5,"Riverside-Downtown",0
295400270,"14:36:00","14:36:00",116,6,"Riverside-Downtown",0
295400270,"14:40:00","14:40:00",90,7,"Riverside-Downtown",0
295400270,"14:44:00","14:44:00",104,8,"Riverside-Downtown",0
295400270,"14:50:00","14:50:00",132,9,"Riverside-Downtown",0
295400270,"14:58:00","14:58:00",118,10,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400270,"15:07:00","15:07:00",96,11,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400270,"15:13:00","15:13:00",119,12,"Riverside-Downtown. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400270,"15:40:00","15:40:00",122,13,"Riverside-Downtown",0
295400270,"16:05:00","16:05:00",120,14,"Riverside-Downtown",0
295400272,"16:00:00","16:00:00",131,1,"San Bernardino",0
295400272,"16:11:00","16:11:00",87,2,"San Bernardino",0
295400272,"16:21:00","16:21:00",95,3,"San Bernardino",0
295400272,"16:29:00","16:29:00",83,4,"San Bernardino",0
295400272,"16:38:00","16:38:00",92,5,"San Bernardino",0
295400272,"16:49:00","16:49:00",116,6,"San Bernardino",0
295400272,"16:54:00","16:54:00",90,7,"San Bernardino",0
295400272,"16:58:00","16:58:00",104,8,"San Bernardino",0
295400272,"17:04:00","17:04:00",132,9,"San Bernardino",0
295400272,"17:15:00","17:15:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400272,"17:24:00","17:24:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400272,"17:30:00","17:30:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400272,"17:45:00","17:45:00",122,13,"San Bernardino",0
295400302,"17:35:00","17:35:00",131,1,"San Bernardino",0
295400302,"17:46:00","17:46:00",87,2,"San Bernardino",0
295400302,"17:57:00","17:57:00",95,3,"San Bernardino",0
295400302,"18:07:00","18:07:00",83,4,"San Bernardino",0
295400302,"18:15:00","18:15:00",92,5,"San Bernardino",0
295400302,"18:27:00","18:27:00",116,6,"San Bernardino",0
295400302,"18:31:00","18:31:00",90,7,"San Bernardino",0
295400302,"18:35:00","18:35:00",104,8,"San Bernardino",0
295400302,"18:40:00","18:40:00",132,9,"San Bernardino",0
295400302,"18:51:00","18:51:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400302,"19:00:00","19:00:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295400302,"19:06:00","19:06:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
